MOSFET_15_1_L_EXTCM_NMOS,MOSFET_15_1_M_EXTCM_NMOS,MOSFET_15_1_W_EXTCM_NMOS,MOSFET_16_1_L_EXTCM_PMOS,MOSFET_16_1_M_EXTCM_PMOS,MOSFET_16_1_W_EXTCM_PMOS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_19_7_L_gm1_NMOS,MOSFET_19_7_M_gm1_NMOS,MOSFET_19_7_W_gm1_NMOS,MOSFET_28_1_L_gm2_PMOS,MOSFET_28_1_M_gm2_PMOS,MOSFET_28_1_W_gm2_PMOS,MOSFET_29_1_L_gm2_NMOS,MOSFET_29_1_M_gm2_NMOS,MOSFET_29_1_W_gm2_NMOS,MOSFET_4_1_L_gm1_PMOS,MOSFET_4_1_M_gm1_PMOS,MOSFET_4_1_W_gm1_PMOS,CAPACITOR_0,CURRENT_0_BIAS,gen,index,av0,av15,av16,av17,av19,av28,av29,av4,ft0,ft15,ft16,ft17,ft19,ft28,ft29,ft4,gm0,gm15,gm16,gm17,gm19,gm28,gm29,gm4,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.3,20,2,0.2,20,2,3.2,20,2,0.2,20,2,1.3,20,2,0.2,20,2,0.3,5,1.9,0.2,1,0.9466706,12.16027,19.49075,0,42,281.6448,156.8382,397.2717,32.47787,719.3588,108.9038,733.7656,141.841,16219800,4757379000,5917900000,89570970,421675900,5174487000,5405120000,9557537000,0.1393695,0.1042225,0.2098615,0.126266,0.1638268,0.2008894,0.001031253,0.0001379163,24.7928020342893,0.0839624462598935,47.5659180729665,3297527271.73811,29.2078656331438,1000,121.315985277972,0.499785590184897,0.683493071020849,42.6285876210069,566514.2,0.000541367569423211,0.000142660979501262,48.30422,5.55626146148096e-09,8.48996526070947,0.0144279023315773,"R2R_Miller_PNin_2",65,1.2,0.4,50,1
1.1,20,2,0.2,20,2,3.3,20,2,0.3,20,2,1.5,20,2,0.2,20,2,0.3,3,1.79,0.2,1,0.8233248,9.910447,19.47729,0,7,447.2105,216.9816,598.847,34.95622,652.8955,550.577,783.2964,284.2486,15227020,516402600,5511819000,65164840,310507700,4694810000,6302217000,8097507000,0.01179663,0.203763,0.1730385,0.2211005,0.1286712,0.1504802,0.0008372684,0.0001082016,21.401265905881,0.0849423019589653,57.7505637616311,8967649637.45293,27.300645686677,1000,111.419264557568,0.587779234857167,1.99974380983547,41.9799310972717,679879.9,0.000535122599767829,0.000192148583926718,40.36191,1.09203292286707e-07,9.17369246312286,0.0188637604545411,"R2R_Miller_PNin_2",65,1.2,0.4,50,1
1.2,20,2,0.8,20,2,3.3,20,2,0.2,20,2,3.5,20,2,0.2,20,2,0.3,6,1.69,0.2,1,1.219018,9.550585,17.67749,0,23,367.2321,195.4354,72.00053,31.67554,789.0924,424.8084,758.5668,597.7809,14579030,428116100,232092600,79219070,19137190,5503045000,5455396000,9250080000,0.006909171,0.02330643,0.111125,0.03691645,0.1298756,0.04344303,0.0008175594,0.0001034718,26.1058432354596,0.0989170899697436,70.5804101232011,1386895884.91518,31.8246212111979,1000,112.17786177917,0.504036463392305,1.03735162010838,40.6735404014661,713531,0.00045952166070038,0.000163218340859145,53.71072,2.87858013318831e-08,4.34485497190411,0.0164204832664923,"R2R_Miller_PNin_2",65,1.2,0.4,50,1
0.4,20,2,0.2,20,2,3.5,20,2,3.5,20,2,1.1,20,2,0.2,20,2,0.4,3,1.98,0.2,1,0.7843008,11.8156,16.53336,0,14,603.9077,492.0749,45.29144,204.2214,104.1099,279.3266,610.1994,407.8232,11367920,3095510000,7257173000,15897870,528641500,5447381000,3823706000,9905999000,0.07945962,0.06846253,0.06688492,0.03598652,0.1211144,0.2017258,0.0008458216,0.0001056739,41.5114057594292,0.0960609994565132,62.8537301909908,64813224.7275197,43.9785284864026,1000,123.732479472749,0.499350084052537,1.3533005670557,59.3978097563174,654310.6,0.00047318418204802,0.000107494662874468,28.73789,5.927769058288e-09,8.34886163903364,0.00580668606111068,"R2R_Miller_PNin_2",65,1.2,0.4,50,1
0.5,20,2,0.2,20,2,3.5,20,2,1.4,20,2,0.3,20,2,0.2,20,2,0.4,7,1.75,0.2,1,0.9709182,11.30583,17.36357,0,4,356.7147,692.5777,475.0827,53.64331,673.3308,373.3077,135.295,374.0321,11339950,2173634000,2923073000,19972990,6381427000,5165996000,3282728000,9690011000,0.08295369,0.1754601,0.05349525,0.1880151,0.1207089,0.09809344,0.001078755,0.0001137821,48.7488851746475,0.10490220586066,135.26761797791,60145766.4835898,46.4662923836812,1000,118.106490342782,0.514814150500508,0.401920128258988,45.4194894980496,1289464,0.000433304000441345,0.000104833783981256,31.13062,3.30478839360939e-08,6.65014895022126,0.00957269558105656,"R2R_Miller_PNin_2",65,1.2,0.4,50,0
0.3,20,2,0.3,20,2,0.2,20,2,3.6,20,2,0.4,20,2,0.2,20,2,0.3,3,1.95,0.2,2,1.01,8.529747,14.30745,0,13,47.045,457.2268,72.74715,627.2679,517.7124,534.3278,300.0311,160.4184,57914410,3649516000,3839185000,13909460,3185947000,6733597000,7015376000,6544087000,0.1315742,0.1176665,0.07825563,0.183171,0.1307918,0.1947566,0.0009972806,0.0001186313,32.8870624007733,0.117984508931041,175.61828976073,77775506.985863,36.011040165331,1000,102.503917439835,0.502609082598039,0.16233393739168,43.1975372698715,1488486,0.00038525858916879,0.000113129674587786,52.6323,1.20240467316349e-08,1.92416571541667,0.0118452260196735,"R2R_Miller_PNin_2",65,1.2,0.4,50,0
0.6,20,2,0.2,20,2,3.5,20,2,3.8,20,2,0.3,20,2,0.2,20,2,0.4,4,1.71,0.2,1,0.539532,11.28307,13.21373,0,1,262.2755,34.60397,63.1844,564.082,43.6919,55.04917,208.1195,135.0642,10288210,4169437000,7259616000,10250180,5132509000,6269963000,3221270000,10148660000,0.01026442,0.03893108,0.06303856,0.06061323,0.1246599,0.1185998,0.000777914,9.625135e-05,44.2800856577198,0.139891673935365,138.322299191321,74430456.2581896,43.8326741691104,1000,120.822642115188,0.499750964984197,0.358645600405433,46.1729954036402,988781.5,0.000324926739210706,0.000104398849568262,21.22839,5.25358275551606e-09,7.47872463593496,0.00937218966492381,"R2R_Miller_PNin_2",65,1.2,0.4,50,0
0.9,20,2,0.3,20,2,3.3,20,2,3.7,20,2,0.4,20,2,0.2,20,2,0.3,4,1.56,0.2,1,1.41012,7.753517,13.87621,0,20,611.0741,497.4204,765.5492,132.8797,269.5826,729.2525,488.6372,397.7157,14468220,680594300,4071635000,10712400,2823498000,7963559000,7702213000,7349507000,0.2190498,0.15622,0.09134162,0.1704782,0.1147948,0.2314101,0.0008558016,9.817014e-05,43.15964155624,0.140332672164964,208.392895503595,23277971.9232415,50.4305748439846,1000,103.468517122406,0.5,1.82418155717785,47.2052017355367,1484992,0.000323905650432656,0.000117203946586408,20.49665,1e-06,3.75760266962969,0.00839689618963602,"R2R_Miller_PNin_2",65,1.2,0.4,50,0
0.3,14,1.9,0.2,20,2,3.4,20,2,3.7,20,2,0.4,20,2,0.3,20,2,0.3,4,1.63,0.2,1,1.827843,9.804997,7.413977,0,25,437.4748,157.6346,573.7412,672.9073,499.0816,508.1951,301.4019,119.0548,11848790,6403237000,5543424000,10323210,4742920000,2875093000,7651992000,6803129000,0.1122358,0.002831299,0.06727067,0.02757242,0.1879354,0.1561045,0.0005498995,8.332976e-05,44.2445015389235,0.254801831470079,200.904925028737,7306778.76748107,49.9523316952289,1000,113.771450711685,0.499753557872503,0.187604899504238,47.6595295124434,788475.2,0.000178391753278599,9.75804796657544e-05,36.17759,7.0723376498219e-09,2.13494265559729,0.00774792979399996,"R2R_Miller_PNin_2",65,1.2,0.4,50,0
0.7,20,2,0.2,20,2,3.2,20,2,3.8,20,2,0.3,20,2,0.2,20,2,0.5,5,1.71,0.2,1,0.9175767,8.624689,8.56102,0,28,22.27186,145.1563,177.2719,170.5002,265.3016,605.9423,393.6043,251.3268,14900880,1189090000,6920201000,10135410,5004742000,3746181000,2528957000,9206096000,0.1502515,0.1105923,0.1613085,0.2416021,0.1056502,0.2323913,0.0006519786,8.082092e-05,46.0925907628903,0.221056650896309,208.337382788712,15087054.1584756,50.9542407371864,1000,107.762445710399,0.5,0.958946318984914,47.6117493451189,942461.5,0.000205623966843987,0.000105648967312391,31.76139,1e-06,3.93481352428229,0.00857006844087749,"R2R_Miller_PNin_2",65,1.2,0.4,50,0
